,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
33,2002-04-03 00:00:00-05:00,1.5696307152691016,1.582255059147899,1.5519566659442336,1.5654226541519165,567200,0.0,0.0
34,2002-04-04 00:00:00-05:00,1.5612142614513125,1.6032955101214528,1.5612142614513125,1.594879388809204,763200,0.0,0.0
35,2002-04-05 00:00:00-05:00,1.5948800670683294,1.6327531106614968,1.5561652183532715,1.5561652183532715,837600,0.0,0.0
36,2002-04-08 00:00:00-04:00,1.5654229801682453,1.5654229801682453,1.4955680915951366,1.540174126625061,1558400,0.0,0.0
37,2002-04-09 00:00:00-04:00,1.5317575158039938,1.6159200131442744,1.5317575158039938,1.594879388809204,3562400,0.0,0.0
38,2002-04-10 00:00:00-04:00,1.5906716047484737,1.6032959507132891,1.578047258783658,1.5923548936843872,1302400,0.0,0.0
39,2002-04-11 00:00:00-04:00,1.5915134610809587,1.5915134610809587,1.5570068359375,1.5570068359375,1444000,0.0,0.0
40,2002-04-12 00:00:00-04:00,1.569631015665947,1.569631015665947,1.5199751144492275,1.5359660387039185,1236000,0.0,0.0
41,2002-04-15 00:00:00-04:00,1.5317575547422309,1.562897589654488,1.5309159104841659,1.5620559453964233,1559200,0.0,0.0
42,2002-04-16 00:00:00-04:00,1.5780474402402578,1.6159206430169386,1.5780474402402578,1.5990880727767944,1225600,0.0,0.0
43,2002-04-17 00:00:00-04:00,1.6201284890832932,1.704291007996711,1.6201284890832932,1.6672594547271729,3348800,0.0,0.0
44,2002-04-18 00:00:00-04:00,1.667259454727173,1.6958747239999163,1.6613681040875963,1.6672594547271729,984800,0.0,0.0
45,2002-04-19 00:00:00-04:00,1.6672597302844536,1.7127075750622045,1.6672597302844536,1.7059745788574219,646400,0.0,0.0
46,2002-04-22 00:00:00-04:00,1.6958748934483423,1.6958748934483423,1.6672596213164184,1.6832505464553833,772800,0.0,0.0
47,2002-04-23 00:00:00-04:00,1.6790421730190468,1.704290862324058,1.641168978534278,1.6453770399093628,824800,0.0,0.0
48,2002-04-24 00:00:00-04:00,1.6428518421551113,1.650426479091887,1.6327522727303403,1.6335939168930054,1064800,0.0,0.0
49,2002-04-25 00:00:00-04:00,1.6335943012973597,1.6335943012973597,1.6133953182219645,1.6327526569366455,1727200,0.0,0.0
50,2002-04-26 00:00:00-04:00,1.6243365741777887,1.6479021376022596,1.6201285123825073,1.6201285123825073,1653600,0.0,0.0
51,2002-04-29 00:00:00-04:00,1.6117124101303875,1.6117124101303875,1.5822554926576955,1.5906717777252197,2562400,0.0,0.0
52,2002-04-30 00:00:00-04:00,1.578047230797504,1.6243365520233246,1.5738391690596167,1.603295922279358,6894400,0.0,0.0
53,2002-05-01 00:00:00-04:00,1.624336463404156,1.7253315448760986,1.624336463404156,1.7253315448760986,1672000,0.0,0.0
54,2002-05-02 00:00:00-04:00,1.7169150233033514,1.7665709127480396,1.7169150233033514,1.7531049251556396,3316000,0.0,0.0
55,2002-05-03 00:00:00-04:00,1.7505805492401123,1.751422193798315,1.7303815614251055,1.7505805492401123,463200,0.0,0.0
56,2002-05-06 00:00:00-04:00,1.749739215228805,1.9012317170937036,1.749739215228805,1.8305351734161377,2146400,0.0,0.0
57,2002-05-07 00:00:00-04:00,1.8221184833638544,1.8515753967817439,1.8052860760731058,1.809494137763977,452800,0.0,0.0
58,2002-05-08 00:00:00-04:00,1.8263266518168326,1.8936566000522306,1.8263266518168326,1.8852403163909912,658400,0.0,0.0
59,2002-05-09 00:00:00-04:00,1.8936569056328219,1.9525707402412014,1.8936569056328219,1.9231138229370117,847200,0.0,0.0
60,2002-05-10 00:00:00-04:00,1.9357377667488946,1.9719276724202994,1.8515752551511167,1.856624960899353,696000,0.0,0.0
61,2002-05-13 00:00:00-04:00,1.8574667473598692,1.8574667473598692,1.7547885331463329,1.809494137763977,1929600,0.0,0.0
62,2002-05-14 00:00:00-04:00,1.8515756488424318,1.88524062853411,1.7505805492401123,1.7505805492401123,3958400,0.0,0.0
63,2002-05-15 00:00:00-04:00,1.7421643422717805,1.7674130357139253,1.670626163482666,1.670626163482666,5829600,0.0,0.0
64,2002-05-16 00:00:00-04:00,1.6706261834588447,1.7421643631033628,1.6706261834588447,1.7337480783462524,5286400,0.0,0.0
65,2002-05-17 00:00:00-04:00,1.7463717882669576,1.8094936601320284,1.7463717882669576,1.7867697477340698,4351200,0.0,0.0
66,2002-05-20 00:00:00-04:00,1.7867704983912198,1.8094944203359413,1.7758294399700327,1.7993948459625244,2336000,0.0,0.0
67,2002-05-21 00:00:00-04:00,1.9020728571883698,1.9062809186966772,1.7211234833677913,1.7253315448760986,3872000,0.0,0.0
68,2002-05-22 00:00:00-04:00,1.7219651100196642,1.8094942092895507,1.7084991194438772,1.7884535789489746,1847200,0.0,0.0
69,2002-05-23 00:00:00-04:00,1.788453317120586,1.9104890194408892,1.788453317120586,1.8860818147659302,2157600,0.0,0.0
70,2002-05-24 00:00:00-04:00,1.8801905700676824,1.9946516401394787,1.8801905700676824,1.9744524955749512,2212000,0.0,0.0
71,2002-05-28 00:00:00-04:00,1.9820272793581373,2.044307685345746,1.9609866493839436,2.037574529647827,2082400,0.0,0.0
72,2002-05-29 00:00:00-04:00,2.0375746495919285,2.0375746495919285,1.9778193340007437,1.9862356185913086,4728000,0.0,0.0
73,2002-05-30 00:00:00-04:00,1.9862358960158901,1.9862358960158901,1.9483626903321023,1.957620620727539,3941600,0.0,0.0
74,2002-05-31 00:00:00-04:00,1.9576203586483187,2.04514930152669,1.9576203586483187,2.035891532897949,2708000,0.0,0.0
75,2002-06-03 00:00:00-04:00,2.0358909653918267,2.0358909653918267,1.9475202421029192,1.9567781686782837,1817600,0.0,0.0
76,2002-06-04 00:00:00-04:00,1.9534119059011783,2.0114840864902774,1.927321571067862,1.9719277620315552,1933600,0.0,0.0
77,2002-06-05 00:00:00-04:00,1.9778187941479426,1.9929680701704544,1.9449954697839893,1.9567781686782837,1752000,0.0,0.0
78,2002-06-06 00:00:00-04:00,1.9567781686782837,1.9904431373242915,1.9517284635131908,1.9567781686782837,1403200,0.0,0.0
79,2002-06-07 00:00:00-04:00,1.9357379413184892,1.9559369266602797,1.89870638792824,1.9315298795700073,1752000,0.0,0.0
80,2002-06-10 00:00:00-04:00,1.9315296862888418,1.960986436635115,1.8768239258691917,1.8936564922332764,854400,0.0,0.0
81,2002-06-11 00:00:00-04:00,1.903756114202374,1.9146971702575684,1.8953398307990879,1.9146971702575684,323200,0.0,0.0
82,2002-06-12 00:00:00-04:00,1.8944982444710805,1.8953398888899304,1.836426063788513,1.8852403163909912,532000,0.0,0.0
83,2002-06-13 00:00:00-04:00,1.8852406443985652,1.9441544797502306,1.8599919495491581,1.9323716163635254,1297600,0.0,0.0
84,2002-06-14 00:00:00-04:00,1.9306882575925173,1.9306882575925173,1.7968698376838423,1.894498348236084,718400,0.0,0.0
85,2002-06-17 00:00:00-04:00,1.902073055716972,1.9736112325157802,1.902073055716972,1.9374213218688965,936800,0.0,0.0
86,2002-06-18 00:00:00-04:00,1.9374207378831683,1.9483617919651928,1.8768236367297242,1.8953394889831543,260000,0.0,0.0
87,2002-06-19 00:00:00-04:00,1.8936567073282986,1.9483623134345516,1.8936567073282986,1.93573796749115,905600,0.0,0.0
88,2002-06-20 00:00:00-04:00,1.923955427749152,1.923955427749152,1.8339015491147483,1.8431593179702759,509600,0.0,0.0
89,2002-06-21 00:00:00-04:00,1.8305347902434213,1.8305347902434213,1.7589966169100644,1.7674129009246826,1016000,0.0,0.0
90,2002-06-24 00:00:00-04:00,1.7674132351587923,1.7674132351587923,1.6748344145450156,1.7270152568817139,1092800,0.0,0.0
91,2002-06-25 00:00:00-04:00,1.7270153994135342,1.7497393242675487,1.6815675497055054,1.6815675497055054,829600,0.0,0.0
92,2002-06-26 00:00:00-04:00,1.6622093224705388,1.6622093224705388,1.5452235025362608,1.594879388809204,2882400,0.0,0.0
93,2002-06-27 00:00:00-04:00,1.6075043039703472,1.6832505464553833,1.5915133788313822,1.6832505464553833,1632000,0.0,0.0
94,2002-06-28 00:00:00-04:00,1.6790424589307635,1.7943450297255223,1.6689428851726265,1.7665714025497437,3480000,0.0,0.0
95,2002-07-01 00:00:00-04:00,1.758996516139406,1.7665711552658947,1.653793373301795,1.6613680124282837,1088000,0.0,0.0
96,2002-07-02 00:00:00-04:00,1.6605262289223717,1.6605262289223717,1.5039840746518565,1.5788886547088623,1637600,0.0,0.0
97,2002-07-03 00:00:00-04:00,1.5738394064828753,1.6075043870463364,1.4518036713471285,1.5570068359375,2226400,0.0,0.0
98,2002-07-05 00:00:00-04:00,1.5654228331487245,1.6378024879093926,1.5654228331487245,1.5999294519424438,455200,0.0,0.0
99,2002-07-08 00:00:00-04:00,1.6075041433517336,1.712707291993506,1.5965629259977208,1.6672594547271729,1433600,0.0,0.0
100,2002-07-09 00:00:00-04:00,1.6580017591347012,1.7194403620951795,1.619286915271436,1.6411691904067993,2162400,0.0,0.0
101,2002-07-10 00:00:00-04:00,1.6411694790951616,1.6916670336343191,1.5948801477418595,1.6159207820892334,2144000,0.0,0.0
102,2002-07-11 00:00:00-04:00,1.6032954542288167,1.606662031058133,1.4938842757115354,1.551114797592163,2443200,0.0,0.0
103,2002-07-12 00:00:00-04:00,1.5511155933254286,1.5511155933254286,1.4787357596359483,1.488835334777832,1052800,0.0,0.0
104,2002-07-15 00:00:00-04:00,1.4871514538216704,1.4871514538216704,1.329767580791217,1.405513882637024,1300000,0.0,0.0
105,2002-07-16 00:00:00-04:00,1.3844734203391522,1.4198216826613892,1.3541748639123043,1.3625911474227905,1246400,0.0,0.0
106,2002-07-17 00:00:00-04:00,1.3667990769451024,1.401305691531829,1.2035238507682233,1.3541747331619263,6398400,0.0,0.0
107,2002-07-18 00:00:00-04:00,1.3541748258233277,1.3802651594974595,1.3432336896728891,1.3499667644500732,1261600,0.0,0.0
108,2002-07-19 00:00:00-04:00,1.342392102862365,1.3474418890959108,1.3171433322218944,1.3280844688415527,1353600,0.0,0.0
109,2002-07-22 00:00:00-04:00,1.323034828085116,1.3861566374021748,1.3129353353838413,1.3297678232192993,999200,0.0,0.0
110,2002-07-23 00:00:00-04:00,1.3381837732410418,1.3802650249814974,1.2834781780838966,1.34660005569458,2536000,0.0,0.0
111,2002-07-24 00:00:00-04:00,1.3297676732864556,1.4829434959774535,1.2615960049097443,1.4804185628890991,1784800,0.0,0.0
112,2002-07-25 00:00:00-04:00,1.481260364981607,1.481260364981607,1.397097846068189,1.429079532623291,560800,0.0,0.0
113,2002-07-26 00:00:00-04:00,1.4299215763696993,1.4896770649586395,1.4299215763696993,1.4762110710144043,668800,0.0,0.0
114,2002-07-29 00:00:00-04:00,1.47789387806218,1.544382349145896,1.47789387806218,1.540174126625061,936000,0.0,0.0
115,2002-07-30 00:00:00-04:00,1.5401739043066909,1.5485901876062265,1.4854683036505874,1.5107171535491943,716800,0.0,0.0
116,2002-07-31 00:00:00-04:00,1.4938846332686289,1.4947262776774033,1.4501200871759077,1.4728440046310425,777600,0.0,0.0
117,2002-08-01 00:00:00-04:00,1.4644278156065338,1.4644278156065338,1.3642743718785963,1.4046725034713745,1011200,0.0,0.0
118,2002-08-02 00:00:00-04:00,1.39288954552663,1.39288954552663,1.2498133677309713,1.2708539962768555,1099200,0.0,0.0
119,2002-08-05 00:00:00-04:00,1.2708541622171963,1.3196684203964237,1.2708541622171963,1.291894793510437,702400,0.0,0.0
120,2002-08-06 00:00:00-04:00,1.3045186096346473,1.337342009997772,1.3045186096346473,1.3289257287979126,1688800,0.0,0.0
121,2002-08-07 00:00:00-04:00,1.33145118826379,1.346600469226959,1.300311062044554,1.337342619895935,1560800,0.0,0.0
122,2002-08-08 00:00:00-04:00,1.329768094934015,1.3339762378186475,1.1656511645425356,1.2540217638015747,4937600,0.0,0.0
123,2002-08-09 00:00:00-04:00,1.2540214663088844,1.312935292190261,1.2540214663088844,1.2834783792495728,946400,0.0,0.0
124,2002-08-12 00:00:00-04:00,1.282636694498279,1.3676408529281616,1.27927019714777,1.3676408529281616,926400,0.0,0.0
125,2002-08-13 00:00:00-04:00,1.3886814930841407,1.4484368014910414,1.3684825088116421,1.3760571479797363,1760800,0.0,0.0
126,2002-08-14 00:00:00-04:00,1.376057123283445,1.498092671138841,1.376057123283445,1.456011414527893,3224800,0.0,0.0
127,2002-08-15 00:00:00-04:00,1.5149252530108446,1.578047138552963,1.5149252530108446,1.5233415365219116,3407200,0.0,0.0
128,2002-08-16 00:00:00-04:00,1.5233415128971506,1.6664176882573667,1.5233415128971506,1.5931963920593262,1723200,0.0,0.0
129,2002-08-19 00:00:00-04:00,1.5931965303414481,1.719440310425211,1.5738391892551489,1.6790423393249512,1722400,0.0,0.0
130,2002-08-20 00:00:00-04:00,1.7421635555341326,1.8094934813260812,1.7000823117823631,1.7606792449951172,5432800,0.0,0.0
131,2002-08-21 00:00:00-04:00,1.7632051407280507,1.809494469934051,1.7270152256450026,1.8052864074707031,1994400,0.0,0.0
132,2002-08-22 00:00:00-04:00,1.7842453691559412,1.8094940592602984,1.7169152613322272,1.7253315448760986,3035200,0.0,0.0
133,2002-08-23 00:00:00-04:00,1.7253312672240826,1.7261729114957522,1.662209391593933,1.662209391593933,1333600,0.0,0.0
134,2002-08-26 00:00:00-04:00,1.6630512000930309,1.7463720648895518,1.660526267028683,1.7387974262237549,2069600,0.0,0.0
135,2002-08-27 00:00:00-04:00,1.7421638571220717,1.7707791206690715,1.7211232316038207,1.7345892190933228,1864800,0.0,0.0
136,2002-08-28 00:00:00-04:00,1.7295394578444874,1.7884532770645705,1.7135486970644662,1.7589963674545288,2461600,0.0,0.0
137,2002-08-29 00:00:00-04:00,1.752263163257437,1.8044439820711595,1.722806257178427,1.8036023378372192,1388000,0.0,0.0
138,2002-08-30 00:00:00-04:00,1.8179106691507538,1.8507340042842293,1.7505805492401123,1.7505805492401123,778400,0.0,0.0
139,2002-09-03 00:00:00-04:00,1.7505805041026858,1.7505805041026858,1.6453773449492246,1.6832505464553833,1085600,0.0,0.0
140,2002-09-04 00:00:00-04:00,1.7000826967559857,1.7320643786174217,1.5654226541519165,1.5654226541519165,2308800,0.0,0.0
141,2002-09-05 00:00:00-04:00,1.5570067639275231,1.6411692917073892,1.5511154126672977,1.6142373085021973,1292800,0.0,0.0
142,2002-09-06 00:00:00-04:00,1.6201286608618493,1.6664179869612747,1.6201286608618493,1.650427222251892,1339200,0.0,0.0
143,2002-09-09 00:00:00-04:00,1.6537931877146355,1.6874581575393677,1.565422621858809,1.6874581575393677,1700000,0.0,0.0
144,2002-09-10 00:00:00-04:00,1.6933499662654312,1.7244900086457269,1.6697844029697821,1.7169153690338135,1416800,0.0,0.0
145,2002-09-11 00:00:00-04:00,1.733748139657916,1.7581551897366505,1.733748139657916,1.7505805492401123,599200,0.0,0.0
146,2002-09-12 00:00:00-04:00,1.7716209747097584,1.774145908089485,1.7169153690338135,1.7169153690338135,1172000,0.0,0.0
147,2002-09-13 00:00:00-04:00,1.7000822942906448,1.7000822942906448,1.6495847702026367,1.6495847702026367,288000,0.0,0.0
148,2002-09-16 00:00:00-04:00,1.6504271302585014,1.7034494492083756,1.6495854857637704,1.7009245157241821,484800,0.0,0.0
149,2002-09-17 00:00:00-04:00,1.7219646630809549,1.7556297913098544,1.6714672917920623,1.7185982465744019,388800,0.0,0.0
150,2002-09-18 00:00:00-04:00,1.7084985283841037,1.716073165528426,1.670625503189706,1.6916661262512207,408000,0.0,0.0
151,2002-09-19 00:00:00-04:00,1.700083081604369,1.7463724064809034,1.6832505122707504,1.7068160772323608,3078400,0.0,0.0
152,2002-09-20 00:00:00-04:00,1.7564715463391165,1.7564715463391165,1.6664175313330052,1.6874581575393677,737600,0.0,0.0
153,2002-09-23 00:00:00-04:00,1.688299882347882,1.6908248154028385,1.6731506050726357,1.67483389377594,1595200,0.0,0.0
154,2002-09-24 00:00:00-04:00,1.6714674401269305,1.6723090844600679,1.569630723198714,1.6344358921051025,1099200,0.0,0.0
155,2002-09-25 00:00:00-04:00,1.6378026487859685,1.6638931469457772,1.6369611648054498,1.6537935733795166,840000,0.0,0.0
156,2002-09-26 00:00:00-04:00,1.6664178712582673,1.7379560470581055,1.6622098093695061,1.7379560470581055,1353600,0.0,0.0
157,2002-09-27 00:00:00-04:00,1.7379554930163892,1.8641992357613166,1.7379554930163892,1.790977954864502,2938400,0.0,0.0
158,2002-09-30 00:00:00-04:00,1.7909784604483518,1.801077872823714,1.636961057242322,1.7211235761642456,2290400,0.0,0.0
159,2002-10-01 00:00:00-04:00,1.7211237479615418,1.7211237479615418,1.5999296636691156,1.6832505464553833,3411200,0.0,0.0
160,2002-10-02 00:00:00-04:00,1.670626178983155,1.682408881295175,1.6243366932066998,1.6664179563522339,1560000,0.0,0.0
161,2002-10-03 00:00:00-04:00,1.673150570570828,1.673150570570828,1.6117119789123535,1.6117119789123535,1212000,0.0,0.0
162,2002-10-04 00:00:00-04:00,1.6234948513152487,1.653793244942331,1.5570063931493092,1.6251779794692993,2060800,0.0,0.0
163,2002-10-07 00:00:00-04:00,1.6075039074327355,1.6159201901943476,1.5654226541519165,1.5654226541519165,1420800,0.0,0.0
164,2002-10-08 00:00:00-04:00,1.5822554926576955,1.6226536288763547,1.5797307195065384,1.5906717777252197,1255200,0.0,0.0
165,2002-10-09 00:00:00-04:00,1.5822552959357248,1.5906715799568516,1.470319151878357,1.470319151878357,1482400,0.0,0.0
166,2002-10-10 00:00:00-04:00,1.4728441458354016,1.5763640101304301,1.4534868041595388,1.5410157442092896,2052800,0.0,0.0
167,2002-10-11 00:00:00-04:00,1.5494318125002493,1.5780470790423982,1.5485901681281566,1.562897801399231,1828000,0.0,0.0
168,2002-10-14 00:00:00-04:00,1.5544816207853989,1.586463466926392,1.5443822087083299,1.5772055387496948,673600,0.0,0.0
169,2002-10-15 00:00:00-04:00,1.6411693464882295,1.670626264299886,1.6133957178149048,1.648743987083435,1840800,0.0,0.0
170,2002-10-16 00:00:00-04:00,1.6420108348959217,1.6580017591347012,1.6125539198857297,1.6411691904067993,1138400,0.0,0.0
171,2002-10-17 00:00:00-04:00,1.6580017259329003,1.7387976689434208,1.6394858685975373,1.6647347211837769,1288800,0.0,0.0
172,2002-10-18 00:00:00-04:00,1.6647343237103762,1.7581545904452787,1.663051035167743,1.7127069234848022,1427200,0.0,0.0
173,2002-10-21 00:00:00-04:00,1.7135487873271813,1.7665710989964594,1.6916665150506893,1.7547883987426758,1616800,0.0,0.0
174,2002-10-22 00:00:00-04:00,1.5317578690426754,1.6664177674192637,1.5317578690426754,1.6133954524993896,7187200,0.0,0.0
175,2002-10-23 00:00:00-04:00,1.6108704938747047,1.6866168861794315,1.6108704938747047,1.678200602531433,1184800,0.0,0.0
176,2002-10-24 00:00:00-04:00,1.6916666773456133,1.723648364185818,1.6916666773456133,1.7169153690338135,1300800,0.0,0.0
177,2002-10-25 00:00:00-04:00,1.7084987021282194,1.7674125169025294,1.7034489970275513,1.7127069234848022,2435200,0.0,0.0
178,2002-10-28 00:00:00-05:00,1.7253317957754952,1.7253317957754952,1.5586900315881165,1.561214804649353,4722400,0.0,0.0
179,2002-10-29 00:00:00-05:00,1.562056449871155,1.562056449871155,1.4997761994056622,1.514925479888916,4871200,0.0,0.0
180,2002-10-30 00:00:00-05:00,1.5401741736761527,1.5612148053412764,1.5115589017694018,1.514925479888916,4926400,0.0,0.0
181,2002-10-31 00:00:00-05:00,1.527549695484665,1.527549695484665,1.4980927815799532,1.5065090656280518,1644000,0.0,0.0
182,2002-11-01 00:00:00-05:00,1.5065089502574696,1.5065089502574696,1.4459119987008395,1.4837850332260132,2742400,0.0,0.0
183,2002-11-04 00:00:00-05:00,1.504825851628562,1.5443823404657078,1.504825851628562,1.5216584205627441,1336800,0.0,0.0
184,2002-11-05 00:00:00-05:00,1.5225000242862734,1.578047275543213,1.5073507447566954,1.578047275543213,2224800,0.0,0.0
185,2002-11-06 00:00:00-05:00,1.5797302866884846,1.5974043360133525,1.5570063713903042,1.5654226541519165,910400,0.0,0.0
186,2002-11-07 00:00:00-05:00,1.552798497223775,1.5788888324514256,1.5359659296739776,1.5544816255569458,834400,0.0,0.0
187,2002-11-08 00:00:00-05:00,1.554481779419157,1.554481779419157,1.4332878589630127,1.4332878589630127,2266400,0.0,0.0
188,2002-11-11 00:00:00-05:00,1.4391790196233887,1.4711607042695725,1.4223464526344989,1.4644277095794678,1081600,0.0,0.0
189,2002-11-12 00:00:00-05:00,1.468635554291688,1.6007706414684717,1.4677939101057398,1.548589825630188,2532000,0.0,0.0
190,2002-11-13 00:00:00-05:00,1.548590522583649,1.612554064757995,1.5166088317601192,1.5990880727767944,3766400,0.0,0.0
191,2002-11-14 00:00:00-05:00,1.6075043578968666,1.6436942715440757,1.5780474402402578,1.5990880727767944,1755200,0.0,0.0
192,2002-11-15 00:00:00-05:00,1.6075040612257572,1.7169152660125715,1.6075040612257572,1.6975579261779785,2507200,0.0,0.0
193,2002-11-18 00:00:00-05:00,1.7589966182783865,1.7632048405526022,1.6664178151000997,1.7034493684768677,4120000,0.0,0.0
194,2002-11-19 00:00:00-05:00,1.6032957882870418,1.6075040102005005,1.4812602422872767,1.6075040102005005,9400000,0.0,0.0
195,2002-11-20 00:00:00-05:00,1.6075041664693959,1.6453772042087302,1.5612146840849637,1.6201285123825073,2154400,0.0,0.0
196,2002-11-21 00:00:00-05:00,1.6327524310870933,1.6580012768342411,1.578046839425778,1.63611900806427,2915200,0.0,0.0
197,2002-11-22 00:00:00-05:00,1.6361196606571007,1.6361196606571007,1.5401742653921247,1.5570068359375,3816800,0.0,0.0
198,2002-11-25 00:00:00-05:00,1.5738388044821028,1.5948794293520387,1.5570062403752627,1.5620559453964233,1702400,0.0,0.0
199,2002-11-26 00:00:00-05:00,1.5628981874701946,1.5847804649682666,1.5199752770540482,1.5570068359375,1782400,0.0,0.0
200,2002-11-27 00:00:00-05:00,1.5654227463289485,1.5881466629651846,1.5553231743148708,1.5713140964508057,1418400,0.0,0.0
201,2002-11-29 00:00:00-05:00,1.6117119685499206,1.6117119685499206,1.5654226541519165,1.5654226541519165,461600,0.0,0.0
202,2002-12-02 00:00:00-05:00,1.599088062792744,1.662209960008247,1.5780474303875762,1.5906717777252197,3728000,0.0,0.0
203,2002-12-03 00:00:00-05:00,1.5780470870952852,1.6268613372350091,1.5368074758157984,1.6041374206542969,1670400,0.0,0.0
204,2002-12-04 00:00:00-05:00,1.5948795098171646,1.6201281967240475,1.5822550058364868,1.5822550058364868,1547200,0.0,0.0
205,2002-12-05 00:00:00-05:00,1.5864635364384543,1.660526483515371,1.5822553141159053,1.6201285123825073,2463200,0.0,0.0
206,2002-12-06 00:00:00-05:00,1.6117120710615722,1.6243364157433309,1.5780470984011317,1.6176034212112427,1127200,0.0,0.0
207,2002-12-09 00:00:00-05:00,1.5654226984696025,1.5755221096476615,1.5107170997612507,1.5275495052337646,1407200,0.0,0.0
208,2002-12-10 00:00:00-05:00,1.5443822314383227,1.5654228608570266,1.5182918959067635,1.5250248908996582,2289600,0.0,0.0
209,2002-12-11 00:00:00-05:00,1.531758268470349,1.5452242618194565,1.4433875065236155,1.448437213897705,2988800,0.0,0.0
210,2002-12-12 00:00:00-05:00,1.4484367898533967,1.5233415365219116,1.443387083957659,1.5233415365219116,1598400,0.0,0.0
